ShowCount,GeneralCount,GoodRateShow,GoodRateStyle,GeneralRateShow,Score2Count,AverageScore,PoorRateStyle,CommentCount,GoodRate,AfterCount,PoorRate,GeneralRate,ProductId,SkuId,GeneralRateStyle,Score5Count,Score4Count,PoorRateShow,GoodCount,PoorCount,Score1Count,Score3Count
11,1,96,144,1,0,5,4,74,0.96,0,0.027,0.013,1740465644,1740465644,2,66,5,3,71,2,2,1
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,11541825611,11541825611,0,4,0,0,4,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10071688974,10071688974,0,3,0,0,3,0,0,0
12,4,92,138,5,2,5,4,75,0.921,0,0.026,0.053,10483824644,10483824644,8,66,3,3,69,2,2,2
310,61,96,144,3,26,5,2,2214,0.962,7,0.011,0.027,1420237737,1420237737,4,2044,83,1,2127,26,26,35
1,0,94,140,0,0,5,10,31,0.936,0,0.064,0.0,10104148160,10104148160,0,28,1,6,29,2,2,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11631315679,11631315679,0,2,0,0,2,0,0,0
5,1,94,140,3,0,5,5,31,0.936,0,0.032,0.032,10373004637,10373004637,5,28,1,3,29,1,1,1
0,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,1198448744,1198448744,0,8,1,0,9,0,0,0
1,1,93,140,7,0,5,0,15,0.934,0,0.0,0.066,10379595683,10379595683,10,12,2,0,14,0,0,1
4,0,100,150,0,0,5,0,12,1.0,1,0.0,0.0,10121085625,10121085625,0,12,0,0,12,0,0,0
360,56,95,143,3,17,5,3,1988,0.953,8,0.019,0.028,1707481478,1707481478,4,1828,65,2,1893,39,39,39
30,4,96,145,2,1,5,2,189,0.964,3,0.015,0.021,1376318121,1376318121,3,174,8,2,182,3,3,3
8,4,97,145,2,3,5,2,169,0.966,2,0.011,0.023,10487635085,10487635085,3,159,4,1,163,2,2,1
358,54,97,146,2,8,5,1,2275,0.969,17,0.008,0.023,1051809567,1051809567,3,2071,130,1,2201,20,20,46
10,2,98,148,1,0,5,1,202,0.982,0,0.009,0.009,10797558703,10797558703,1,198,0,1,198,2,2,2
10,4,85,129,10,2,5,7,42,0.858,2,0.047,0.095,10469500023,10469500023,14,35,1,5,36,2,2,2
15,2,96,144,2,0,5,3,102,0.962,0,0.019,0.019,10721026817,10721026817,3,97,1,2,98,2,2,2
5,1,98,146,1,0,5,2,71,0.972,0,0.014,0.014,10538735456,10538735456,2,67,2,1,69,1,1,1
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10357590189,10357590189,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,7,1.0,0,0.0,0.0,11005166904,11005166904,0,7,0,0,7,0,0,0
17,2,98,147,1,0,5,1,164,0.982,3,0.006,0.012,11209199541,11209199541,2,159,2,1,161,1,1,2
0,5,95,144,3,0,5,2,183,0.957,0,0.016,0.027,11725616285,11725616285,4,171,4,2,175,3,3,5
9,2,97,145,3,1,5,0,59,0.967,0,0.0,0.033,1502847939,1502847939,5,55,2,0,57,0,0,1
4,9,90,136,5,1,5,7,185,0.904,1,0.048,0.048,1065782870,1065782870,7,143,24,5,167,9,9,8
1,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11202632765,11202632765,0,3,0,0,3,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,10111028885,10111028885,0,0,0,0,0,0,0,0
1,10,98,147,1,2,5,1,717,0.982,1,0.005,0.013,1340428893,1340428893,2,686,17,1,703,4,4,8
14,0,100,150,0,0,5,0,20,1.0,0,0.0,0.0,10269530562,10269530562,0,20,0,0,20,0,0,0
3,0,94,142,0,0,5,8,36,0.945,0,0.055,0.0,10273750433,10273750433,0,32,2,6,34,2,2,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11155990367,11155990367,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,11189296794,11189296794,0,4,0,0,4,0,0,0
1,1,97,146,3,0,5,0,35,0.972,0,0.0,0.028,10565121876,10565121876,4,34,0,0,34,0,0,1
18,0,99,148,0,0,5,2,93,0.99,2,0.01,0.0,11451437715,11451437715,0,88,4,1,92,1,1,0
4,0,100,150,0,0,5,0,38,1.0,0,0.0,0.0,1063773932,1063773932,0,36,2,0,38,0,0,0
4,1,98,147,1,1,5,2,181,0.984,1,0.011,0.005,10588647141,10588647141,1,176,2,1,178,2,2,0
4,1,96,142,2,1,5,4,41,0.952,0,0.024,0.024,2252465,2252465,4,38,1,2,39,1,1,0
0,0,100,150,0,0,5,0,41,1.0,0,0.0,0.0,10828189894,10828189894,0,41,0,0,41,0,0,0
63,11,96,145,2,2,5,3,695,0.965,0,0.02,0.015,10442378195,10442378195,2,638,32,2,670,14,14,9
2,1,96,144,2,0,5,3,57,0.966,0,0.017,0.017,10072353789,10072353789,3,52,3,2,55,1,1,1
52,10,97,146,2,4,5,1,578,0.975,3,0.008,0.017,1314090034,1314090034,3,535,28,1,563,5,5,6
0,1,98,147,2,1,5,0,44,0.978,0,0.0,0.022,11018502194,11018502194,3,43,0,0,43,0,0,0
8,1,96,144,2,0,5,3,43,0.954,0,0.023,0.023,10109481201,10109481201,3,40,1,2,41,1,1,1
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,11446044852,11446044852,0,4,0,0,4,0,0,0
0,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,10604873298,10604873298,0,8,0,0,8,0,0,0
3,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,10224021330,10224021330,0,10,0,0,10,0,0,0
0,0,100,150,0,0,5,0,14,1.0,0,0.0,0.0,1014481732,1014481732,0,13,1,0,14,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11545181392,11545181392,0,0,0,0,0,0,0,0
0,0,100,150,0,0,4,0,1,1.0,0,0.0,0.0,11049751599,11049751599,0,0,1,0,1,0,0,0
77,10,95,142,2,3,5,5,433,0.945,8,0.032,0.023,11247969153,11247969153,3,389,20,3,409,14,14,7
0,2,97,145,2,0,5,2,93,0.969,0,0.01,0.021,10555530407,10555530407,3,88,2,1,90,1,1,2
2,0,100,150,0,0,5,0,52,1.0,0,0.0,0.0,10461293358,10461293358,0,52,0,0,52,0,0,0
4,0,100,150,0,0,5,0,7,1.0,0,0.0,0.0,11605517327,11605517327,0,7,0,0,7,0,0,0
3,0,100,150,0,0,5,0,14,1.0,0,0.0,0.0,10207978614,10207978614,0,13,1,0,14,0,0,0
1,0,100,150,0,0,5,0,85,1.0,0,0.0,0.0,10677952397,10677952397,0,84,1,0,85,0,0,0
145,29,95,143,3,6,5,3,1064,0.95,7,0.023,0.027,10241765242,10241765242,4,968,42,2,1010,25,25,23
4,0,100,150,0,0,5,0,158,1.0,0,0.0,0.0,1059740099,1059740099,0,157,1,0,158,0,0,0
2,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,1250621583,1250621583,0,6,0,0,6,0,0,0
39,0,100,150,0,0,5,0,452,0.998,4,0.002,0.0,11009834306,11009834306,0,442,9,0,451,1,1,0
7,1,95,143,5,0,5,0,21,0.953,0,0.0,0.047,11783465213,11783465213,7,19,1,0,20,0,0,1
5,1,99,148,1,0,5,0,67,0.986,0,0.0,0.014,11357351481,11357351481,2,64,2,0,66,0,0,1
1,1,98,147,2,1,5,0,52,0.981,0,0.0,0.019,1492365339,1492365339,3,48,3,0,51,0,0,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11100717569,11100717569,0,2,0,0,2,0,0,0
4,0,100,150,0,0,5,0,49,1.0,0,0.0,0.0,1757963727,1757963727,0,44,5,0,49,0,0,0
8,1,96,144,2,1,5,3,42,0.954,0,0.023,0.023,11240742649,11240742649,3,36,4,2,40,1,1,0
0,0,87,131,0,0,5,19,8,0.875,0,0.125,0.0,1595338498,1595338498,0,7,0,13,7,1,1,0
0,0,100,150,0,0,5,0,15,1.0,0,0.0,0.0,10510443162,10510443162,0,15,0,0,15,0,0,0
0,2,91,135,2,0,5,11,83,0.904,0,0.072,0.024,10963653445,10963653445,4,69,6,7,75,6,6,2
15,1,100,150,0,0,5,0,380,0.996,6,0.002,0.002,10682464582,10682464582,0,375,3,0,378,1,1,1
0,6,88,132,5,2,5,10,118,0.883,0,0.067,0.05,10179774376,10179774376,8,103,1,7,104,8,8,4
5,0,100,150,0,0,5,0,15,1.0,0,0.0,0.0,11082734777,11082734777,0,14,1,0,15,0,0,0
4,1,90,135,10,1,5,0,10,0.9,0,0.0,0.1,10257186950,10257186950,15,9,0,0,9,0,0,0
1,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,11144680213,11144680213,0,8,0,0,8,0,0,0
24,15,93,141,5,4,5,2,317,0.938,0,0.015,0.047,11137438488,11137438488,7,285,12,2,297,5,5,11
0,0,100,150,0,0,5,0,57,1.0,0,0.0,0.0,11054598151,11054598151,0,57,0,0,57,0,0,0
5,0,100,150,0,0,5,0,14,1.0,0,0.0,0.0,10422391964,10422391964,0,14,0,0,14,0,0,0
149,18,97,145,2,7,5,2,1014,0.97,9,0.013,0.017,10219413295,10219413295,3,946,36,1,982,14,14,11
1,1,89,133,11,0,5,0,9,0.889,0,0.0,0.111,1016247027,1016247027,17,8,0,0,8,0,0,1
4,1,96,144,4,0,5,0,25,0.96,0,0.0,0.04,10103428587,10103428587,6,24,0,0,24,0,0,1
143,51,98,147,1,18,5,1,4641,0.983,0,0.007,0.01,1609706893,1609706893,2,4472,85,1,4557,33,33,33
5,4,87,130,6,2,5,11,69,0.871,0,0.072,0.057,1455523078,1455523078,9,59,1,7,60,5,5,2
20,13,94,142,3,2,5,4,518,0.948,2,0.027,0.025,10256873880,10256873880,4,477,14,3,491,14,14,11
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,10476808442,10476808442,0,4,0,0,4,0,0,0
1,0,100,150,0,0,5,0,12,1.0,0,0.0,0.0,10701013736,10701013736,0,11,1,0,12,0,0,0
16,1,94,142,3,0,5,4,37,0.946,1,0.027,0.027,11193106552,11193106552,4,34,1,3,35,1,1,1
17,1,93,141,2,0,5,7,65,0.939,0,0.046,0.015,11066912694,11066912694,2,59,2,5,61,3,3,1
6,0,100,150,0,0,5,0,47,1.0,1,0.0,0.0,10872978281,10872978281,0,41,6,0,47,0,0,0
1,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,11716147719,11716147719,0,9,0,0,9,0,0,0
18,18,98,147,1,4,5,1,1324,0.98,0,0.007,0.013,1338137877,1338137877,2,1269,27,1,1296,10,10,14
0,1,95,143,5,1,5,0,22,0.955,0,0.0,0.045,10028600146,10028600146,7,21,0,0,21,0,0,0
48,5,97,145,1,2,5,3,354,0.967,6,0.019,0.014,11155741870,11155741870,2,333,9,2,342,7,7,3
10,2,97,146,2,1,5,1,107,0.973,0,0.009,0.018,1290675135,1290675135,3,98,6,1,104,1,1,1
101,20,95,143,3,9,5,2,619,0.952,2,0.016,0.032,10499685401,10499685401,5,565,24,2,589,10,10,11
2,1,97,146,3,0,5,0,35,0.972,0,0.0,0.028,1627631047,1627631047,4,33,1,0,34,0,0,1
1,0,94,142,0,0,5,8,18,0.945,0,0.055,0.0,1683073660,1683073660,0,16,1,6,17,1,1,0
1566,295,96,144,2,83,5,2,11930,0.961,36,0.015,0.024,1306514,1306514,4,10876,580,2,11456,179,179,212
12,2,99,148,1,2,5,0,150,0.987,0,0.0,0.013,10942241789,10942241789,2,147,1,0,148,0,0,0
1,0,100,150,0,0,5,0,13,1.0,0,0.0,0.0,10378367229,10378367229,0,13,0,0,13,0,0,0
4,0,100,150,0,0,5,0,20,1.0,0,0.0,0.0,10309788362,10309788362,0,20,0,0,20,0,0,0
2,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11225632224,11225632224,0,3,0,0,3,0,0,0
107,43,98,148,1,19,5,1,4486,0.984,5,0.007,0.009,10464671579,10464671579,1,4355,55,1,4410,33,33,24
8,0,100,150,0,0,5,0,84,1.0,0,0.0,0.0,11025389260,11025389260,0,83,1,0,84,0,0,0
6,0,100,150,0,0,5,0,38,1.0,0,0.0,0.0,10292888564,10292888564,0,36,2,0,38,0,0,0
381,72,95,143,3,28,5,3,2401,0.954,14,0.017,0.029,1420230162,1420230162,4,2206,81,2,2287,42,42,44
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11675318565,11675318565,0,3,0,0,3,0,0,0
12,0,100,150,0,0,5,0,346,1.0,0,0.0,0.0,10450523745,10450523745,0,344,2,0,346,0,0,0
89,3,98,147,1,1,5,1,217,0.978,0,0.009,0.013,10292615464,10292615464,2,207,5,1,212,2,2,2
2,25,95,143,3,6,5,3,980,0.956,0,0.019,0.025,1465462549,1465462549,4,908,28,2,936,19,19,19
23,4,98,146,1,2,5,2,336,0.978,0,0.011,0.011,1739496700,1739496700,2,316,12,1,328,4,4,2
24,6,88,134,10,1,5,2,63,0.89,0,0.015,0.095,10257899125,10257899125,14,54,2,2,56,1,1,5
1,1,96,144,4,1,5,0,24,0.959,0,0.0,0.041,1603908569,1603908569,6,22,1,0,23,0,0,0
8,4,96,145,2,0,5,2,179,0.962,0,0.016,0.022,1709326734,1709326734,3,168,4,2,172,3,3,4
5,3,95,143,5,0,5,0,63,0.953,1,0.0,0.047,11336561102,11336561102,7,54,6,0,60,0,0,3
7,2,99,148,1,0,5,0,135,0.986,0,0.0,0.014,11066697720,11066697720,2,133,0,0,133,0,0,2
0,1,95,142,1,0,5,6,73,0.946,0,0.041,0.013,1439983291,1439983291,2,65,4,4,69,3,3,1
47,15,96,144,2,6,5,3,789,0.962,1,0.019,0.019,1070119009,1070119009,3,741,18,2,759,15,15,9
5,0,100,150,0,0,5,0,187,1.0,0,0.0,0.0,1502320065,1502320065,0,185,2,0,187,0,0,0
830,190,95,144,3,49,5,2,6879,0.958,28,0.015,0.027,1648822,1648822,4,6221,362,2,6583,106,106,141
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,1671881934,1671881934,0,1,1,0,2,0,0,0
1,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10239290332,10239290332,0,3,0,0,3,0,0,0
187,39,94,141,3,15,5,4,1237,0.944,21,0.025,0.031,10616469852,10616469852,5,1117,50,3,1167,31,31,24
21,9,97,146,2,6,5,1,395,0.971,0,0.007,0.022,10047344577,10047344577,3,375,8,1,383,3,3,3
4,1,97,146,3,0,5,0,40,0.975,0,0.0,0.025,1803274561,1803274561,4,37,2,0,39,0,0,1
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,10672875581,10672875581,0,4,0,0,4,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,10386772371,10386772371,0,3,0,0,3,0,0,0
2,0,100,150,0,0,5,0,38,1.0,0,0.0,0.0,10287676307,10287676307,0,34,4,0,38,0,0,0
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,10029974380,10029974380,0,4,0,0,4,0,0,0
23,6,99,148,1,1,5,1,1196,0.991,1,0.004,0.005,1730558100,1730558100,1,1173,12,0,1185,5,5,5
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11073633242,11073633242,0,1,0,0,1,0,0,0
17,0,100,150,0,0,5,0,85,1.0,2,0.0,0.0,11061501778,11061501778,0,85,0,0,85,0,0,0
14,6,97,144,2,2,5,2,249,0.964,1,0.012,0.024,1042024596,1042024596,4,222,18,1,240,3,3,4
4,1,98,148,2,0,5,0,66,0.985,0,0.0,0.015,1660817162,1660817162,2,64,1,0,65,0,0,1
41,16,94,141,3,6,5,4,505,0.944,4,0.025,0.031,11190872529,11190872529,5,454,22,3,476,13,13,10
89,3,98,147,1,1,5,1,217,0.978,0,0.009,0.013,10292615465,10292615465,2,207,5,1,212,2,2,2
4,8,97,146,1,2,5,2,565,0.971,2,0.015,0.014,11792560131,11792560131,2,532,16,2,548,9,9,6
1,1,90,134,5,0,5,8,20,0.9,0,0.05,0.05,1389890427,1389890427,8,17,1,5,18,1,1,1
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10996270033,10996270033,0,2,0,0,2,0,0,0
2,1,97,145,3,1,5,0,29,0.966,0,0.0,0.034,1030214581,1030214581,5,27,1,0,28,0,0,0
28,0,98,148,0,0,5,2,119,0.984,1,0.016,0.0,11556353053,11556353053,0,116,1,2,117,2,2,0
1,0,100,150,0,0,5,0,127,1.0,0,0.0,0.0,1030220077,1030220077,0,125,2,0,127,0,0,0
3,0,100,150,0,0,5,0,13,1.0,0,0.0,0.0,10309874469,10309874469,0,13,0,0,13,0,0,0
2,1,100,150,0,1,5,0,322,0.997,0,0.0,0.003,10417179934,10417179934,0,318,3,0,321,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,12093954244,12093954244,0,0,0,0,0,0,0,0
16,8,94,141,4,1,5,3,188,0.937,4,0.021,0.042,10459821703,10459821703,6,170,6,2,176,4,4,7
7,3,98,147,1,0,5,2,407,0.979,0,0.014,0.007,1598351326,1598351326,1,391,7,1,398,6,6,3
3,0,100,150,0,0,5,0,39,1.0,0,0.0,0.0,10196574381,10196574381,0,39,0,0,39,0,0,0
0,3,95,143,5,0,5,0,61,0.951,1,0.0,0.049,1315028844,1315028844,7,54,4,0,58,0,0,3
3,0,95,142,0,0,5,8,19,0.948,0,0.052,0.0,10439815680,10439815680,0,16,2,5,18,1,1,0
1,0,100,150,0,0,5,0,171,1.0,0,0.0,0.0,1325202631,1325202631,0,167,4,0,171,0,0,0
3,0,94,142,0,0,5,8,36,0.945,2,0.055,0.0,1211564799,1211564799,0,30,4,6,34,2,2,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10919124754,10919124754,0,1,1,0,2,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,1024636809,1024636809,0,1,0,0,1,0,0,0
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,1276488657,1276488657,0,4,0,0,4,0,0,0
0,0,100,150,0,0,4,0,1,1.0,0,0.0,0.0,10371556483,10371556483,0,0,1,0,1,0,0,0
29,12,99,148,1,4,5,0,1080,0.988,2,0.001,0.011,1557293911,1557293911,2,1057,9,0,1066,2,2,8
2,0,100,150,0,0,5,0,8,1.0,1,0.0,0.0,10442897526,10442897526,0,7,1,0,8,0,0,0
4,0,100,150,0,0,5,0,55,1.0,0,0.0,0.0,1472332106,1472332106,0,52,3,0,55,0,0,0
3,0,100,150,0,0,5,0,7,1.0,0,0.0,0.0,10106606472,10106606472,0,7,0,0,7,0,0,0
0,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,11621339135,11621339135,0,4,0,0,4,0,0,0
104,156,94,142,4,48,5,3,4260,0.942,0,0.022,0.036,10113433436,10113433436,5,3801,207,2,4008,96,96,108
5,0,100,150,0,0,5,0,45,1.0,1,0.0,0.0,10823937760,10823937760,0,44,1,0,45,0,0,0
49,202,92,139,6,53,5,3,3587,0.927,0,0.017,0.056,1002947194,1002947194,8,2636,687,2,3323,62,62,149
2,0,100,150,0,0,5,0,16,1.0,2,0.0,0.0,11149057956,11149057956,0,16,0,0,16,0,0,0
6,1,99,148,1,1,5,0,82,0.988,0,0.0,0.012,1214311325,1214311325,2,77,4,0,81,0,0,0
1,0,100,150,0,0,5,0,48,1.0,0,0.0,0.0,11244712327,11244712327,0,48,0,0,48,0,0,0
4,0,100,150,0,0,5,0,54,1.0,0,0.0,0.0,1621545705,1621545705,0,54,0,0,54,0,0,0
2,1,100,150,0,1,5,0,322,0.997,0,0.0,0.003,10417179932,10417179932,0,318,3,0,321,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,1712538431,1712538431,0,1,0,0,1,0,0,0
2,52,96,144,3,23,5,2,1820,0.96,0,0.012,0.028,10346701245,10346701245,4,1671,74,1,1745,23,23,29
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11400850175,11400850175,0,0,0,0,0,0,0,0
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11929784781,11929784781,0,0,0,0,0,0,0,0
1,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,10577116213,10577116213,0,9,0,0,9,0,0,0
25,12,92,138,5,3,5,4,240,0.921,0,0.029,0.05,10005534614,10005534614,8,207,14,3,221,7,7,9
4,0,100,150,0,0,5,0,360,1.0,0,0.0,0.0,1558021797,1558021797,0,357,3,0,360,0,0,0
0,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,11038968065,11038968065,0,8,0,0,8,0,0,0
0,0,100,150,0,0,5,0,972,0.999,0,0.001,0.0,1609943565,1609943565,0,966,5,0,971,1,1,0
4,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,11209250321,11209250321,0,5,0,0,5,0,0,0
5,1,100,150,0,1,5,0,841,0.998,0,0.001,0.001,10458991741,10458991741,0,829,10,0,839,1,1,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,11792792909,11792792909,0,1,0,0,1,0,0,0
1,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,10979794946,10979794946,0,4,1,0,5,0,0,0
17,0,97,145,0,0,5,5,126,0.969,4,0.031,0.0,10706582892,10706582892,0,116,6,3,122,4,4,0
1,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,10899639235,10899639235,0,6,0,0,6,0,0,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,1442975376,1442975376,0,2,0,0,2,0,0,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11714712899,11714712899,0,2,0,0,2,0,0,0
12,2,94,141,2,0,5,6,103,0.943,0,0.038,0.019,1649043832,1649043832,3,95,2,4,97,4,4,2
41,4,96,144,2,2,5,3,215,0.964,1,0.018,0.018,1513580234,1513580234,3,204,3,2,207,4,4,2
0,2,97,145,3,1,5,0,60,0.967,0,0.0,0.033,11477411157,11477411157,5,57,1,0,58,0,0,1
0,0,100,150,0,0,5,0,7,1.0,0,0.0,0.0,10689869387,10689869387,0,7,0,0,7,0,0,0
117,9,96,144,2,3,5,3,487,0.962,5,0.02,0.018,10719478398,10719478398,3,460,8,2,468,10,10,6
0,2,90,135,7,0,5,5,29,0.898,0,0.034,0.068,10006684589,10006684589,10,25,1,3,26,1,1,2
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,11793230909,11793230909,0,0,0,0,0,0,0,0
3,2,85,127,5,0,4,15,39,0.847,0,0.102,0.051,1055127349,1055127349,8,27,6,10,33,4,4,2
5,1,99,148,1,0,5,0,84,0.989,0,0.0,0.011,1445819840,1445819840,2,79,4,0,83,0,0,1
0,1,67,100,33,0,4,0,3,0.667,0,0.0,0.333,10879129429,10879129429,50,2,0,0,2,0,0,1
2,0,100,150,0,0,5,0,66,1.0,0,0.0,0.0,11088137946,11088137946,0,66,0,0,66,0,0,0
310,61,96,144,3,26,5,2,2214,0.962,7,0.011,0.027,1420237736,1420237736,4,2044,83,1,2127,26,26,35
2,1,80,120,20,0,5,0,5,0.8,0,0.0,0.2,11095218677,11095218677,30,4,0,0,4,0,0,1
6,0,100,150,0,0,5,0,75,1.0,0,0.0,0.0,1030206871,1030206871,0,72,3,0,75,0,0,0
2,1,90,134,5,1,5,8,20,0.9,2,0.05,0.05,10375555348,10375555348,8,18,0,5,18,1,1,0
7,1,96,144,2,1,5,3,44,0.956,0,0.022,0.022,10026106700,10026106700,3,39,3,2,42,1,1,0
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11237527706,11237527706,0,2,0,0,2,0,0,0
7,0,92,139,0,0,5,11,39,0.924,0,0.076,0.0,10379592669,10379592669,0,34,2,8,36,3,3,0
1,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,11225211751,11225211751,0,8,0,0,8,0,0,0
98,9,97,147,2,2,5,1,589,0.98,3,0.005,0.015,10048850928,10048850928,2,549,28,1,577,3,3,7
3,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,11989038671,11989038671,0,6,0,0,6,0,0,0
0,0,100,150,0,0,5,0,12,1.0,0,0.0,0.0,1035242562,1035242562,0,10,2,0,12,0,0,0
0,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,10628981242,10628981242,0,10,0,0,10,0,0,0
101,38,99,148,1,10,5,1,4788,0.989,8,0.004,0.007,11679010598,11679010598,1,4683,46,0,4729,21,21,28
0,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,11159419304,11159419304,0,9,0,0,9,0,0,0
8,1,96,144,2,1,5,3,42,0.954,0,0.023,0.023,11240742648,11240742648,3,36,4,2,40,1,1,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,1791837092,1791837092,0,3,0,0,3,0,0,0
1,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,11225548463,11225548463,0,3,0,0,3,0,0,0
9,2,95,143,2,0,5,4,107,0.954,0,0.028,0.018,1653125891,1653125891,3,98,4,3,102,3,3,2
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,1120166271,1120166271,0,1,0,0,1,0,0,0
4,0,100,150,0,0,5,0,16,1.0,1,0.0,0.0,10340119652,10340119652,0,15,1,0,16,0,0,0
25,1,98,148,1,1,5,1,103,0.982,0,0.009,0.009,10111709891,10111709891,1,100,1,1,101,1,1,0
7,2,86,129,14,0,5,0,14,0.858,0,0.0,0.142,1569438539,1569438539,21,12,0,0,12,0,0,2
3,0,100,150,0,0,5,0,20,1.0,0,0.0,0.0,10978960514,10978960514,0,18,2,0,20,0,0,0
5,0,100,150,0,0,5,0,24,1.0,0,0.0,0.0,1586554234,1586554234,0,22,2,0,24,0,0,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11109740945,11109740945,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,3,1.0,0,0.0,0.0,1729033009,1729033009,0,3,0,0,3,0,0,0
57,16,99,148,1,3,5,1,1962,0.988,2,0.004,0.008,1273826387,1273826387,1,1910,27,0,1937,9,9,13
218,75,98,147,1,16,5,1,5724,0.981,0,0.006,0.013,10479480647,10479480647,2,5507,103,1,5610,39,39,59
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11039897279,11039897279,0,2,0,0,2,0,0,0
6,2,97,146,3,1,5,0,70,0.972,0,0.0,0.028,10048383172,10048383172,4,67,1,0,68,0,0,1
0,1,92,139,8,1,5,0,13,0.924,0,0.0,0.076,1743045078,1743045078,11,10,2,0,12,0,0,0
4,1,97,146,1,0,5,3,176,0.978,0,0.017,0.005,10472825405,10472825405,1,166,6,2,172,3,3,1
15,0,100,150,0,0,5,0,180,1.0,0,0.0,0.0,10947271756,10947271756,0,178,2,0,180,0,0,0
38,8,93,139,4,1,5,5,196,0.93,1,0.03,0.04,3034164,3034164,6,177,5,3,182,6,6,7
2,4,94,141,5,1,5,2,83,0.94,0,0.012,0.048,1229333884,1229333884,7,76,2,1,78,1,1,3
1,1,91,135,3,0,5,10,31,0.904,0,0.064,0.032,1031427942,1031427942,5,27,1,6,28,2,2,1
2,0,100,150,0,0,5,0,7,1.0,0,0.0,0.0,10975294380,10975294380,0,7,0,0,7,0,0,0
7,1,98,147,2,1,5,0,44,0.978,0,0.0,0.022,10285456671,10285456671,3,41,2,0,43,0,0,0
1,1,90,135,10,0,5,0,10,0.9,0,0.0,0.1,1631778848,1631778848,15,9,0,0,9,0,0,1
1,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11805565303,11805565303,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,1,1.0,0,0.0,0.0,10235356998,10235356998,0,1,0,0,1,0,0,0
17,0,98,147,0,0,5,3,53,0.982,0,0.018,0.0,11556502206,11556502206,0,52,0,2,52,1,1,0
